class,filename,height,width,xmax,xmin,ymax,ymin
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-19-31_01_02.jpg,1500,2000,1459,1387,1458,1441
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-19-31_01_02.jpg,1500,2000,683,656,309,265
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-20-57_01_01.jpg,1500,2000,965,870,1000,945
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-20-57_01_01.jpg,1500,2000,1245,1197,1269,1230
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-20-57_01_01.jpg,1500,2000,1492,1457,1458,1425
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-20-57_01_01.jpg,1500,2000,1690,1650,228,197
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-20-57_01_01.jpg,1500,2000,911,879,290,257
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-20-57_01_01.jpg,1500,2000,1464,1434,311,281
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-20-57_01_01.jpg,1500,2000,605,573,750,720
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-09-24_02_01.jpg,1500,2000,245,214,248,218
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-27-58_02_01.jpg,1500,2000,1786,1741,756,702
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-16_02_02.jpg,1500,2000,428,368,243,193
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-16_02_02.jpg,1500,2000,258,167,1027,969
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-16_02_02.jpg,1500,2000,591,563,1199,1154
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-10-52_02_01.jpg,1500,2000,1060,1033,1184,1151
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-23-01_01_02.jpg,1500,2000,987,888,352,279
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-23-01_01_02.jpg,1500,2000,491,386,118,0
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-23-01_01_02.jpg,1500,2000,209,179,102,58
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-23-01_01_02.jpg,1500,2000,117,32,770,716
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-23-01_01_02.jpg,1500,2000,202,117,1192,1051
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-23-01_01_02.jpg,1500,2000,192,80,1318,1191
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-23-01_01_02.jpg,1500,2000,234,147,1325,1279
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-23-01_01_02.jpg,1500,2000,220,122,1495,1429
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-23-01_01_02.jpg,1500,2000,421,390,870,852
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-23-01_01_02.jpg,1500,2000,1772,1677,1373,1191
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-41-35_01_02.jpg,1500,2000,897,857,866,811
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-38-27_01_01.jpg,1500,2000,1288,1226,849,816
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-22-21_02_01.jpg,1500,2000,1922,1903,1062,1023
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-21-43_02_01.jpg,1500,2000,1769,1714,577,540
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-21-43_02_01.jpg,1500,2000,1910,1884,617,582
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-21-43_02_01.jpg,1500,2000,1046,1005,579,546
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-21-43_02_01.jpg,1500,2000,454,423,436,414
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-21-43_02_01.jpg,1500,2000,503,481,396,387
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-40-19_02_02.jpg,1500,2000,1879,1806,570,515
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-40-19_02_02.jpg,1500,2000,1791,1765,450,420
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-19-39_02_01.jpg,1500,2000,1910,1843,1500,1438
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-19-39_02_01.jpg,1500,2000,1946,1897,657,622
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-09-20_02_01.jpg,1500,2000,329,303,1037,1010
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-04_02_02.jpg,1500,2000,397,339,1045,991
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-09-14_02_01.jpg,1500,2000,447,420,850,829
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-27-12_02_01.jpg,1500,2000,961,925,429,383
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-27-12_02_01.jpg,1500,2000,1059,1028,854,831
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-27-12_02_01.jpg,1500,2000,847,829,726,709
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-27-12_02_01.jpg,1500,2000,1867,1846,1492,1459
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-27-12_02_01.jpg,1500,2000,1926,1899,627,587
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-10-22_02_02.jpg,1500,2000,650,584,391,346
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-10-22_02_02.jpg,1500,2000,325,216,717,623
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-10-22_02_02.jpg,1500,2000,808,755,1280,1226
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-10-22_02_02.jpg,1500,2000,1147,1108,1318,1261
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-10-22_02_02.jpg,1500,2000,189,136,1341,1266
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-10-22_02_02.jpg,1500,2000,247,221,428,407
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-10-22_02_02.jpg,1500,2000,772,740,63,32
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-10-22_02_02.jpg,1500,2000,943,929,449,412
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-10-22_02_02.jpg,1500,2000,659,645,435,416
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-10-22_02_02.jpg,1500,2000,1318,1297,852,837
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-10-22_02_02.jpg,1500,2000,1411,1369,1478,1448
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,1429,1352,371,276
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,821,757,256,188
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,647,562,194,127
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,504,447,151,105
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,439,359,181,95
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,298,184,78,18
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,360,243,285,225
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,324,0,500,315
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,515,325,603,401
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,450,354,828,752
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,273,170,841,761
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,108,8,940,880
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,273,1,1105,919
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,346,243,1347,1285
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,667,625,886,853
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,677,629,940,869
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,776,559,860,830
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,782,594,805,621
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,907,844,682,605
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,955,895,625,608
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,1076,1021,521,432
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,913,883,333,302
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_02_01.jpg,1500,2000,690,586,1455,1383
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-41-33_01_01.jpg,1500,2000,1194,1091,1500,1375
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-41-33_01_01.jpg,1500,2000,1091,1010,1411,1362
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-41-33_01_01.jpg,1500,2000,1014,883,1200,1079
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-41-33_01_01.jpg,1500,2000,219,174,1156,1112
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-09-58_02_01.jpg,1500,2000,68,0,512,410
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-09-58_02_01.jpg,1500,2000,1188,1146,1306,1270
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-04-30_17-09-58_02_01.jpg,1500,2000,1264,1213,141,114
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_01_02.jpg,1500,2000,1639,1541,99,36
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_01_02.jpg,1500,2000,1285,1225,149,100
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_01_02.jpg,1500,2000,822,769,472,414
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_01_02.jpg,1500,2000,755,671,113,40
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_01_02.jpg,1500,2000,406,320,264,161
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_01_02.jpg,1500,2000,160,129,264,207
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_01_02.jpg,1500,2000,75,31,59,18
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_01_02.jpg,1500,2000,85,17,835,768
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_01_02.jpg,1500,2000,150,91,1206,1097
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_01_02.jpg,1500,2000,204,27,1352,1216
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-29-42_01_02.jpg,1500,2000,190,90,1495,1417
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-41-57_01_02.jpg,1500,2000,940,873,286,213
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-41-57_01_02.jpg,1500,2000,460,402,44,0
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-41-57_01_02.jpg,1500,2000,110,55,685,619
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-41-57_01_02.jpg,1500,2000,207,131,1086,964
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-41-57_01_02.jpg,1500,2000,233,79,1231,1090
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-41-57_01_02.jpg,1500,2000,212,100,1421,1318
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-19-27_01_02.jpg,1500,2000,1437,1387,1479,1456
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-40-39_01_01.jpg,1500,2000,1597,1573,158,140
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-26-04_02_02.jpg,1500,2000,1285,1195,698,635
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-26-04_02_02.jpg,1500,2000,1223,1134,925,838
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-26-04_02_02.jpg,1500,2000,1142,996,939,834
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-26-04_02_02.jpg,1500,2000,1030,986,1050,973
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-26-04_02_02.jpg,1500,2000,1058,895,1123,1055
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-26-04_02_02.jpg,1500,2000,715,625,1064,1016
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-26-04_02_02.jpg,1500,2000,618,534,964,862
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-26-04_02_02.jpg,1500,2000,529,462,1217,1168
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-26-04_02_02.jpg,1500,2000,1496,1432,69,37
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-26-04_02_02.jpg,1500,2000,1200,1146,49,19
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-26-04_02_02.jpg,1500,2000,1985,1902,525,427
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-21-33_02_02.jpg,1500,2000,953,916,972,945
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-21-33_02_02.jpg,1500,2000,753,725,569,537
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-22-09_02_02.jpg,1500,2000,1830,1808,1065,1052
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-21-11_02_02.jpg,1500,2000,642,612,629,608
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-21-11_02_02.jpg,1500,2000,1132,1066,1044,1000
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-21-11_02_02.jpg,1500,2000,713,676,1187,1148
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-21-11_02_02.jpg,1500,2000,860,816,1355,1318
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-21-11_02_02.jpg,1500,2000,644,491,1348,1302
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-21-11_02_02.jpg,1500,2000,1498,1425,1021,977
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-21-11_02_02.jpg,1500,2000,1182,1151,919,904
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-21-11_02_02.jpg,1500,2000,1384,1357,667,645
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-25-56_01_01.jpg,1500,2000,1201,1141,735,681
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-40-09_02_01.jpg,1500,2000,1040,987,151,116
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-40-03_02_01.jpg,1500,2000,1217,1104,167,62
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-40-03_02_01.jpg,1500,2000,1745,1721,581,545
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-40-03_02_01.jpg,1500,2000,1758,1730,1191,1140
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-40-03_02_01.jpg,1500,2000,571,490,1340,1307
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-40-03_02_01.jpg,1500,2000,766,742,1204,1177
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-40-03_02_01.jpg,1500,2000,1660,1642,1200,1185
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-40-03_02_01.jpg,1500,2000,1848,1828,1447,1421
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-22-07_01_01.jpg,1500,2000,992,968,854,833
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-42-07_01_01.jpg,1500,2000,1962,1889,742,652
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-42-07_01_01.jpg,1500,2000,1856,1807,807,741
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-42-07_01_01.jpg,1500,2000,905,847,1135,1096
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-42-07_01_01.jpg,1500,2000,730,670,1129,1042
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-42-07_01_01.jpg,1500,2000,604,551,1036,978
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-42-07_01_01.jpg,1500,2000,493,372,1187,1100
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-42-07_01_01.jpg,1500,2000,726,581,1212,1095
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-42-07_01_01.jpg,1500,2000,873,789,1406,1342
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-42-07_01_01.jpg,1500,2000,698,665,1500,1453
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-42-07_01_01.jpg,1500,2000,106,3,1500,1437
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-42-07_01_01.jpg,1500,2000,68,0,529,402
